pdbid,sample_size,preset,avg_abag_dockq,avg_ranking_confidence,avg_min_pmidockq,avg_TM_normalized_reference
8ysh,12,sample1,0.9393999999999997,0.9309999999999999,0.9319999999999999,0.9328
8ysh,13,sample1,0.9397999999999997,0.9288,0.9333999999999999,0.9336
8ysh,14,sample1,0.9395999999999998,0.9311999999999999,0.9325999999999999,0.9349999999999998
8ysh,15,sample1,0.9393999999999997,0.9296000000000001,0.9325999999999999,0.9341999999999999
8ysh,16,sample1,0.9399999999999997,0.9297999999999998,0.9328,0.9347999999999997
8ysh,17,sample1,0.9399999999999997,0.9296000000000001,0.932,0.9347999999999997
8ysh,18,sample1,0.9399999999999997,0.9303999999999999,0.9335999999999999,0.9351999999999998
8ysh,19,sample1,0.9397999999999997,0.9304000000000001,0.9338,0.9331999999999999
8ysh,20,sample1,0.9399999999999997,0.9294000000000001,0.9343999999999998,0.9338
8ysh,21,sample1,0.9399999999999997,0.9296,0.9322,0.9333999999999999
8ysh,22,sample1,0.9397999999999997,0.93,0.9327999999999999,0.9335999999999999
8ysh,23,sample1,0.9399999999999997,0.9308,0.9338,0.9333999999999999
8ysh,24,sample1,0.9397999999999997,0.9292,0.9346,0.9341999999999999
8ysh,25,sample1,0.9399999999999997,0.9296000000000001,0.9338,0.9349999999999998
8ysh,26,sample1,0.9397999999999997,0.9306,0.9333999999999999,0.9333999999999999
8ysh,27,sample1,0.9399999999999997,0.9305999999999999,0.9343999999999998,0.9347999999999999
8ysh,28,sample1,0.9399999999999997,0.9296,0.9337999999999999,0.9339999999999999
8ysh,29,sample1,0.9397999999999997,0.9289999999999999,0.9339999999999999,0.9335999999999999
8ysh,30,sample1,0.9399999999999997,0.9307999999999998,0.9327999999999999,0.9331999999999999
8ysh,31,sample1,0.9399999999999997,0.9329999999999999,0.9346,0.9331999999999999
8ysh,32,sample1,0.9397999999999997,0.9298000000000001,0.9336,0.9331999999999999
8ysh,33,sample1,0.9399999999999997,0.9296,0.935,0.9335999999999999
8ysh,34,sample1,0.9399999999999997,0.9308,0.9339999999999997,0.9323999999999999
8ysh,35,sample1,0.9399999999999997,0.9303999999999999,0.9341999999999999,0.9339999999999999
8ysh,36,sample1,0.9399999999999997,0.9298000000000001,0.9329999999999999,0.9333999999999999
8ysh,37,sample1,0.9399999999999997,0.9278,0.9339999999999997,0.9333999999999999
8ysh,38,sample1,0.9399999999999997,0.9316,0.9353999999999999,0.9329999999999999
8ysh,39,sample1,0.9399999999999997,0.9272,0.9335999999999999,0.9333999999999999
8ysh,40,sample1,0.9399999999999997,0.9303999999999999,0.9329999999999998,0.9341999999999999
8zpb,1,sample1,0.7363999999999998,0.7363999999999998,0.7363999999999998,0.7363999999999998
8zpb,2,sample1,0.7515999999999999,0.7487999999999999,0.7478,0.7354
8zpb,3,sample1,0.7595999999999999,0.7495999999999999,0.7510000000000001,0.7373999999999999
8zpb,4,sample1,0.7697999999999999,0.7609999999999999,0.7564,0.7395999999999999
8zpb,5,sample1,0.7694000000000001,0.7580000000000001,0.7592000000000002,0.7427999999999999
8zpb,6,sample1,0.7772,0.7644,0.7654,0.7483999999999998
8zpb,7,sample1,0.7768,0.7624,0.7666,0.7518
8zpb,8,sample1,0.7781999999999999,0.7602,0.7661999999999999,0.7531999999999998
8zpb,9,sample1,0.7756000000000002,0.7588000000000001,0.7646000000000001,0.7493999999999998
8zpb,10,sample1,0.78,0.7575999999999999,0.7644,0.7502
8zpb,11,sample1,0.7798,0.7644,0.7714000000000002,0.7496
8zpb,12,sample1,0.7828,0.7670000000000001,0.7716,0.7522
8zpb,13,sample1,0.7776,0.7605999999999998,0.7698,0.7501999999999999
8zpb,14,sample1,0.7836000000000002,0.7632000000000001,0.7704000000000002,0.7574
8zpb,15,sample1,0.7853999999999999,0.763,0.7724000000000002,0.7565999999999999
8zpb,16,sample1,0.7844000000000002,0.7595999999999999,0.7678,0.7548
8zpb,17,sample1,0.7809999999999999,0.7610000000000001,0.7709999999999999,0.7535999999999998
8zpb,18,sample1,0.7857999999999998,0.765,0.7742,0.7556
8zpb,19,sample1,0.7866,0.7615999999999999,0.7726000000000001,0.7571999999999999
8zpb,20,sample1,0.7898,0.7680000000000001,0.7761999999999999,0.754
8zpb,21,sample1,0.7892000000000001,0.7646,0.7756000000000002,0.7522
8zpb,22,sample1,0.7882000000000001,0.7667999999999998,0.7776000000000001,0.753
8zpb,23,sample1,0.7882000000000001,0.7644,0.7758000000000002,0.7542
8zpb,24,sample1,0.7885999999999999,0.7685999999999998,0.7781999999999999,0.76
8zpb,25,sample1,0.7902,0.7655999999999998,0.7792,0.7530000000000001
8zpb,26,sample1,0.7896000000000001,0.7683999999999999,0.7794,0.7555999999999998
8zpb,27,sample1,0.7888000000000001,0.7624,0.7736,0.7602
8zpb,28,sample1,0.7881999999999999,0.7634000000000001,0.7757999999999999,0.7521999999999999
8zpb,29,sample1,0.7902,0.7666,0.7784,0.7537999999999998
8zpb,30,sample1,0.792,0.765,0.7798,0.7575999999999999
8zpb,31,sample1,0.7886,0.769,0.7814000000000001,0.7537999999999999
8zpb,32,sample1,0.7928000000000001,0.7676,0.7832000000000002,0.7576
8zpb,33,sample1,0.7944000000000001,0.7657999999999998,0.7816000000000001,0.7596
8zpb,34,sample1,0.7929999999999999,0.7655999999999998,0.782,0.7587999999999999
8zpb,35,sample1,0.7924,0.7654,0.7789999999999999,0.7569999999999999
8zpb,36,sample1,0.7951999999999998,0.7642,0.7832000000000001,0.7567999999999999
8zpb,37,sample1,0.795,0.7716,0.7854000000000001,0.7565999999999999
8zpb,38,sample1,0.7936,0.7655999999999998,0.7838,0.7591999999999999
8zpb,39,sample1,0.7929999999999998,0.7692,0.7807999999999999,0.7583999999999999
8zpb,40,sample1,0.7928000000000002,0.7689999999999999,0.7816000000000003,0.7589999999999999
9jbq,1,sample1,0.0744,0.0744,0.0744,0.0744
9jbq,2,sample1,0.08800000000000001,0.0782,0.073,0.08419999999999998
9jbq,3,sample1,0.0902,0.075,0.07600000000000001,0.08220000000000001
9jbq,4,sample1,0.09939999999999999,0.0786,0.07200000000000001,0.0922
9jbq,5,sample1,0.0986,0.07520000000000002,0.0768,0.091
9jbq,6,sample1,0.1054,0.0814,0.0736,0.1016
9jbq,7,sample1,0.107,0.08260000000000002,0.07339999999999999,0.092
9jbq,8,sample1,0.10880000000000001,0.0796,0.07880000000000001,0.09980000000000003
9jbq,9,sample1,0.1142,0.0854,0.0742,0.10100000000000002
9jbq,10,sample1,0.1176,0.077,0.0786,0.10540000000000001
9jbq,11,sample1,0.118,0.07860000000000002,0.07719999999999999,0.10339999999999998
9jbq,12,sample1,0.11959999999999998,0.07700000000000001,0.0768,0.1026
9jbq,13,sample1,0.1214,0.07680000000000001,0.0808,0.10719999999999999
9jbq,14,sample1,0.11659999999999998,0.07560000000000001,0.07139999999999999,0.1026
9jbq,15,sample1,0.1206,0.07780000000000001,0.0738,0.102
9jbq,16,sample1,0.11820000000000003,0.07540000000000001,0.07460000000000001,0.11019999999999999
9jbq,17,sample1,0.127,0.07700000000000001,0.08,0.1144
9jbq,18,sample1,0.1258,0.0752,0.0776,0.11479999999999999
9jbq,19,sample1,0.12499999999999999,0.0762,0.0796,0.1134
9jbq,20,sample1,0.12399999999999999,0.07600000000000001,0.07799999999999999,0.1122
9jbq,21,sample1,0.127,0.07660000000000002,0.07840000000000001,0.11559999999999998
9jbq,22,sample1,0.1286,0.07560000000000001,0.07560000000000001,0.11499999999999998
9jbq,23,sample1,0.128,0.07560000000000001,0.0778,0.1154
9jbq,24,sample1,0.1276,0.07600000000000001,0.07440000000000001,0.1158
9jbq,25,sample1,0.1306,0.07580000000000002,0.07680000000000001,0.11699999999999999
9jbq,26,sample1,0.1306,0.0756,0.075,0.1216
9jbq,27,sample1,0.1312,0.07520000000000002,0.0764,0.11639999999999999
9jbq,28,sample1,0.12960000000000002,0.07660000000000002,0.0752,0.1158
9jbq,29,sample1,0.13079999999999997,0.0748,0.085,0.11879999999999999
9jbq,30,sample1,0.1326,0.0762,0.0782,0.12419999999999998
9jbq,31,sample1,0.1328,0.07520000000000002,0.0758,0.1216
9jbq,32,sample1,0.13219999999999998,0.07660000000000002,0.07160000000000001,0.1182
9jbq,33,sample1,0.13419999999999999,0.07540000000000001,0.07540000000000001,0.12359999999999999
9jbq,34,sample1,0.13360000000000002,0.0758,0.081,0.12239999999999998
9jbq,35,sample1,0.13140000000000002,0.07600000000000001,0.07300000000000001,0.11739999999999999
9jbq,36,sample1,0.13440000000000002,0.0756,0.0682,0.1244
9jbq,37,sample1,0.1354,0.07400000000000001,0.07120000000000001,0.1238
9jbq,38,sample1,0.1334,0.07680000000000001,0.08120000000000001,0.1258
9jbq,39,sample1,0.1356,0.0758,0.07500000000000001,0.126
9jbq,40,sample1,0.136,0.07600000000000001,0.08039999999999999,0.12479999999999998
8u3s,1,sample1,0.01,0.01,0.01,0.01
8u3s,2,sample1,0.01,0.01,0.01,0.01
8u3s,3,sample1,0.01,0.01,0.01,0.01
8u3s,4,sample1,0.01,0.01,0.01,0.01
8u3s,5,sample1,0.01,0.01,0.01,0.01
8u3s,6,sample1,0.01,0.01,0.01,0.01
8u3s,7,sample1,0.01,0.01,0.01,0.01
8u3s,8,sample1,0.01,0.01,0.01,0.01
8u3s,9,sample1,0.01,0.01,0.01,0.01
8u3s,10,sample1,0.01,0.01,0.01,0.01
8u3s,11,sample1,0.01,0.01,0.01,0.01
8u3s,12,sample1,0.01,0.01,0.01,0.01
8u3s,13,sample1,0.01,0.01,0.01,0.01
8u3s,14,sample1,0.01,0.01,0.01,0.01
8u3s,15,sample1,0.01,0.01,0.01,0.01
8u3s,16,sample1,0.01,0.01,0.01,0.01
8u3s,17,sample1,0.01,0.01,0.01,0.01
8u3s,18,sample1,0.01,0.01,0.01,0.01
8u3s,19,sample1,0.01,0.01,0.01,0.01
8u3s,20,sample1,0.01,0.01,0.01,0.01
8u3s,21,sample1,0.01,0.01,0.01,0.01
8u3s,22,sample1,0.01,0.01,0.01,0.01
8u3s,23,sample1,0.01,0.01,0.01,0.01
8u3s,24,sample1,0.01,0.01,0.01,0.01
8u3s,25,sample1,0.01,0.01,0.01,0.01
8u3s,26,sample1,0.01,0.01,0.01,0.01
8u3s,27,sample1,0.01,0.01,0.01,0.01
8u3s,28,sample1,0.01,0.01,0.01,0.01
8u3s,29,sample1,0.01,0.01,0.01,0.01
8u3s,30,sample1,0.01,0.01,0.01,0.01
8u3s,31,sample1,0.01,0.01,0.01,0.01
8u3s,32,sample1,0.01,0.01,0.01,0.01
8u3s,33,sample1,0.01,0.01,0.01,0.01
8u3s,34,sample1,0.01,0.01,0.01,0.01
8u3s,35,sample1,0.01,0.01,0.01,0.01
8u3s,36,sample1,0.01,0.01,0.01,0.01
8u3s,37,sample1,0.01,0.01,0.01,0.01
8u3s,38,sample1,0.01,0.01,0.01,0.01
8u3s,39,sample1,0.01,0.01,0.01,0.01
8u3s,40,sample1,0.01,0.01,0.01,0.01
8z8v,1,sample1,0.0116,0.0116,0.0116,0.0116
8z8v,2,sample1,0.0194,0.011199999999999998,0.0128,0.0176
8z8v,3,sample1,0.024200000000000003,0.0114,0.014000000000000004,0.019400000000000004
8z8v,4,sample1,0.0262,0.0108,0.011200000000000002,0.023000000000000003
8z8v,5,sample1,0.027000000000000003,0.0066,0.0106,0.023000000000000003
8z8v,6,sample1,0.0302,0.0044,0.012400000000000001,0.027800000000000005
8z8v,7,sample1,0.0316,0.0062,0.0124,0.028200000000000003
8z8v,8,sample1,0.03440000000000001,0.0066,0.0148,0.032
8z8v,9,sample1,0.0322,0.0032,0.014199999999999999,0.03
8z8v,10,sample1,0.035,0.0044,0.011800000000000001,0.032400000000000005
8z8v,11,sample1,0.036000000000000004,0.0034000000000000002,0.0082,0.033400000000000006
8z8v,12,sample1,0.035800000000000005,0.004,0.009800000000000001,0.0316
8z8v,13,sample1,0.0398,0.0026,0.012200000000000003,0.0368
8z8v,14,sample1,0.0386,0.0028000000000000004,0.009800000000000001,0.03560000000000001
8z8v,15,sample1,0.0424,0.0048000000000000004,0.014000000000000002,0.0386
8z8v,16,sample1,0.0376,0.001,0.0126,0.036000000000000004
8z8v,17,sample1,0.036800000000000006,0.0016,0.0102,0.033
8z8v,18,sample1,0.0424,0.0002,0.0104,0.0412
8z8v,19,sample1,0.04079999999999999,0.0014000000000000002,0.012000000000000002,0.038000000000000006
8z8v,20,sample1,0.041999999999999996,0.0016,0.012000000000000002,0.04
8z8v,21,sample1,0.0408,0.0022,0.0108,0.03740000000000001
8z8v,22,sample1,0.04159999999999999,0.0002,0.0114,0.038400000000000004
8z8v,23,sample1,0.0452,0.001,0.0104,0.0424
8z8v,24,sample1,0.0416,0.0024,0.011800000000000001,0.038200000000000005
8z8v,25,sample1,0.042,0.0012000000000000001,0.011200000000000002,0.039200000000000006
8z8v,26,sample1,0.04279999999999999,0.0028000000000000004,0.0106,0.039200000000000006
8z8v,27,sample1,0.043,0.0008,0.011200000000000002,0.0398
8z8v,28,sample1,0.044,0.0026,0.011800000000000001,0.0396
8z8v,29,sample1,0.04339999999999999,0.0012000000000000001,0.012600000000000002,0.04019999999999999
8z8v,30,sample1,0.046,0.0,0.0106,0.0416
8z8v,31,sample1,0.044199999999999996,0.0002,0.0102,0.0404
8z8v,32,sample1,0.045,0.0008,0.01,0.040999999999999995
8z8v,33,sample1,0.0454,0.0,0.0078000000000000005,0.0418
8z8v,34,sample1,0.04359999999999999,0.0,0.013800000000000002,0.04020000000000001
8z8v,35,sample1,0.0446,0.0,0.012200000000000003,0.040999999999999995
8z8v,36,sample1,0.0458,0.0,0.013000000000000001,0.040600000000000004
8z8v,37,sample1,0.0446,0.0,0.0134,0.0418
8z8v,38,sample1,0.0458,0.0008,0.011800000000000001,0.0414
8z8v,39,sample1,0.0452,0.0,0.013199999999999998,0.0416
8z8v,40,sample1,0.0458,0.0,0.011200000000000002,0.0418
8q6r,1,sample1,0.1524,0.1524,0.1524,0.1524
8q6r,2,sample1,0.26280000000000003,0.2618,0.0974,0.262
8q6r,3,sample1,0.4032,0.40099999999999997,0.14820000000000003,0.4018
8q6r,4,sample1,0.44380000000000003,0.44079999999999997,0.1624,0.4417999999999999
8q6r,5,sample1,0.49879999999999997,0.493,0.20139999999999997,0.4966
8q6r,6,sample1,0.4902,0.48379999999999995,0.15780000000000002,0.48719999999999997
8q6r,7,sample1,0.5584,0.5532,0.2,0.5532
8q6r,8,sample1,0.5547999999999998,0.5488,0.1968,0.5511999999999999
8q6r,9,sample1,0.5684,0.563,0.2274,0.5644
8q6r,10,sample1,0.5764,0.5684,0.1866,0.5741999999999999
8q6r,11,sample1,0.5684,0.565,0.10460000000000001,0.5653999999999999
8q6r,12,sample1,0.596,0.5916,0.1926,0.5912
8q6r,13,sample1,0.6038,0.5938,0.19080000000000003,0.5988
8q6r,14,sample1,0.6043999999999999,0.6003999999999999,0.1372,0.6001999999999998
8q6r,15,sample1,0.6093999999999999,0.601,0.203,0.6036
8q6r,16,sample1,0.6024,0.5936,0.158,0.5962
8q6r,17,sample1,0.6058,0.6002,0.18119999999999997,0.6012
8q6r,18,sample1,0.6154,0.6045999999999999,0.1868,0.612
8q6r,19,sample1,0.6208,0.611,0.18439999999999998,0.6122
8q6r,20,sample1,0.6198,0.6098,0.2066,0.6144
8q6r,21,sample1,0.6218,0.6095999999999999,0.11280000000000001,0.6154
8q6r,22,sample1,0.6192,0.6082,0.1696,0.612
8q6r,23,sample1,0.6246,0.616,0.19219999999999998,0.6172
8q6r,24,sample1,0.6252000000000001,0.6174,0.1372,0.6198
8q6r,25,sample1,0.6192,0.61,0.16579999999999998,0.6134000000000001
8q6r,26,sample1,0.6208,0.6088,0.16219999999999998,0.6134
8q6r,27,sample1,0.6228,0.6145999999999999,0.11199999999999999,0.6144
8q6r,28,sample1,0.6232,0.6113999999999999,0.19399999999999998,0.6137999999999999
8q6r,29,sample1,0.6258,0.6125999999999999,0.1328,0.6168
8q6r,30,sample1,0.6236,0.6089999999999999,0.0956,0.6152
8q6r,31,sample1,0.6268,0.6165999999999999,0.11699999999999999,0.6178
8q6r,32,sample1,0.6222,0.6115999999999999,0.1258,0.6102
8q6r,33,sample1,0.6286,0.6128,0.1648,0.6154
8q6r,34,sample1,0.6316000000000002,0.6154,0.1618,0.6184
8q6r,35,sample1,0.6310000000000001,0.6154,0.13419999999999999,0.6196
8q6r,36,sample1,0.6252,0.611,0.183,0.614
8q6r,37,sample1,0.627,0.6122,0.1782,0.6162
8q6r,38,sample1,0.628,0.6144,0.17520000000000002,0.6183999999999998
8q6r,39,sample1,0.6292,0.6142,0.21880000000000002,0.6189999999999999
8q6r,40,sample1,0.6237999999999999,0.611,0.22820000000000001,0.6144
8q7o,1,sample1,0.8528,0.8528,0.8528,0.8528
8q7o,2,sample1,0.8611999999999997,0.8553999999999999,0.8563999999999998,0.8579999999999999
8q7o,3,sample1,0.8758,0.8641999999999999,0.8641999999999999,0.8724
8q7o,4,sample1,0.8886,0.8664000000000001,0.8691999999999999,0.883
8q7o,5,sample1,0.8856,0.8659999999999998,0.8645999999999999,0.8784000000000002
8q7o,6,sample1,0.8964,0.868,0.8689999999999999,0.8824
8q7o,7,sample1,0.8914,0.863,0.8639999999999999,0.8844
8q7o,8,sample1,0.8908,0.8664000000000001,0.8632000000000001,0.8774
8q7o,9,sample1,0.8972,0.8645999999999999,0.8634000000000001,0.8835999999999998
8q7o,10,sample1,0.9016,0.8644,0.8594000000000002,0.8807999999999998
8q7o,11,sample1,0.8967999999999999,0.8632,0.8598000000000002,0.8795999999999999
8q7o,12,sample1,0.9026000000000001,0.8645999999999999,0.8638000000000001,0.878
8q7o,13,sample1,0.9002000000000001,0.8664000000000001,0.8588,0.8837999999999999
8q7o,14,sample1,0.9016000000000001,0.8674000000000001,0.8615999999999998,0.8830000000000001
8q7o,15,sample1,0.9064,0.8628000000000001,0.8622000000000001,0.8802
8q7o,16,sample1,0.9076,0.8658,0.861,0.8854
8q7o,17,sample1,0.911,0.8654000000000001,0.8580000000000001,0.8839999999999999
8q7o,18,sample1,0.9100000000000001,0.8652000000000001,0.8602,0.8862000000000001
8q7o,19,sample1,0.9144,0.8705999999999999,0.8605999999999999,0.8876000000000001
8q7o,20,sample1,0.9141999999999999,0.87,0.8611999999999999,0.8813999999999999
8q7o,21,sample1,0.9164,0.8671999999999999,0.861,0.8878000000000001
8q7o,22,sample1,0.9130000000000001,0.8686,0.8605999999999999,0.8894000000000001
8q7o,23,sample1,0.9198000000000001,0.8656,0.8572,0.8858
8q7o,24,sample1,0.921,0.8678,0.8625999999999999,0.8826
8q7o,25,sample1,0.9166000000000001,0.867,0.8588,0.8870000000000001
8q7o,26,sample1,0.9162,0.8672,0.8552,0.8809999999999999
8q7o,27,sample1,0.917,0.8637999999999999,0.8554,0.8874
8q7o,28,sample1,0.9176000000000001,0.8683999999999998,0.8567999999999999,0.8845999999999999
8q7o,29,sample1,0.9181999999999999,0.8652,0.8568000000000001,0.885
8q7o,30,sample1,0.9183999999999999,0.865,0.8565999999999999,0.8882000000000001
8q7o,31,sample1,0.922,0.8656,0.8556,0.8815999999999999
8q7o,32,sample1,0.9234,0.8685999999999998,0.8588,0.8878
8q7o,33,sample1,0.9216,0.8665999999999999,0.8592,0.8804000000000001
8q7o,34,sample1,0.9218000000000001,0.8690000000000001,0.8553999999999999,0.8897999999999999
8q7o,35,sample1,0.9232,0.8658000000000001,0.857,0.8876000000000001
8q7o,36,sample1,0.9214,0.8640000000000001,0.8548,0.882
8q7o,37,sample1,0.9238000000000001,0.8688000000000001,0.8584,0.8886
8q7o,38,sample1,0.9248000000000001,0.8684000000000001,0.856,0.8871999999999999
8q7o,39,sample1,0.9208,0.8675999999999999,0.8588000000000001,0.8815999999999999
8q7o,40,sample1,0.9229999999999999,0.8665999999999999,0.8574,0.8858
8tbb,1,sample1,0.789,0.789,0.789,0.789
8tbb,2,sample1,0.8119999999999998,0.79,0.7909999999999999,0.8095999999999998
8tbb,3,sample1,0.8366000000000001,0.8103999999999999,0.8222000000000002,0.833
8tbb,4,sample1,0.8416,0.7951999999999999,0.8180000000000001,0.8366
8tbb,5,sample1,0.8476,0.8059999999999998,0.8166,0.8416
8tbb,6,sample1,0.8466000000000001,0.7912,0.8082,0.8438000000000001
8tbb,7,sample1,0.8590000000000001,0.8235999999999999,0.8288,0.8557999999999999
8tbb,8,sample1,0.8602000000000001,0.8151999999999998,0.8294,0.8560000000000001
8tbb,9,sample1,0.8635999999999998,0.8235999999999999,0.8317999999999999,0.8613999999999998
8tbb,10,sample1,0.8618000000000001,0.8308,0.8328,0.8595999999999999
8tbb,11,sample1,0.8676000000000001,0.8192,0.8306,0.8656000000000001
8tbb,12,sample1,0.8662000000000002,0.8161999999999999,0.8369999999999999,0.8646
8tbb,13,sample1,0.8680000000000001,0.8286,0.8318000000000001,0.8646
8tbb,14,sample1,0.8678,0.8096,0.8392000000000001,0.8654000000000001
8tbb,15,sample1,0.8682,0.829,0.843,0.866
8tbb,16,sample1,0.872,0.8181999999999999,0.8275999999999999,0.8695999999999999
8tbb,17,sample1,0.8710000000000001,0.828,0.8338,0.868
8tbb,18,sample1,0.8708,0.8323999999999999,0.8410000000000001,0.8684000000000001
8tbb,19,sample1,0.8712000000000001,0.818,0.8366,0.8682
8tbb,20,sample1,0.8702,0.8138000000000001,0.8366,0.8682
8tbb,21,sample1,0.8719999999999999,0.8198000000000001,0.8423999999999999,0.8678
8tbb,22,sample1,0.8708,0.8301999999999999,0.8371999999999999,0.8668
8tbb,23,sample1,0.8747999999999999,0.8322000000000002,0.834,0.8708
8tbb,24,sample1,0.8737999999999999,0.8227999999999999,0.8455999999999999,0.8712000000000001
8tbb,25,sample1,0.8734000000000001,0.8344000000000001,0.8278,0.8702000000000001
8tbb,26,sample1,0.8728000000000001,0.8275999999999999,0.8483999999999999,0.8694
8tbb,27,sample1,0.8725999999999999,0.8294,0.8406,0.8682
8tbb,28,sample1,0.8752000000000001,0.8271999999999999,0.8388,0.8724000000000001
8tbb,29,sample1,0.8746,0.83,0.8431999999999998,0.8704
8tbb,30,sample1,0.873,0.8397999999999999,0.8471999999999998,0.8682
8tbb,31,sample1,0.8748,0.8382000000000001,0.8351999999999999,0.8706
8tbb,32,sample1,0.8745999999999999,0.8344,0.8460000000000001,0.8695999999999999
8tbb,33,sample1,0.8747999999999999,0.8444000000000002,0.8418000000000001,0.8705999999999999
8tbb,34,sample1,0.8760000000000002,0.8367999999999999,0.845,0.8722000000000001
8tbb,35,sample1,0.8758,0.8344,0.8479999999999999,0.8702
8tbb,36,sample1,0.8752000000000001,0.8393999999999999,0.8497999999999999,0.872
8tbb,37,sample1,0.8768,0.8351999999999999,0.8464,0.871
8tbb,38,sample1,0.8768,0.8353999999999999,0.8485999999999998,0.8716000000000002
8tbb,39,sample1,0.8758000000000001,0.8436,0.8489999999999999,0.8702
8tbb,40,sample1,0.8751999999999999,0.8458,0.8403999999999999,0.8708
8tuz,1,sample1,0.5866,0.5866,0.5866,0.5866
8tuz,2,sample1,0.6096,0.595,0.5952000000000001,0.606
8tuz,3,sample1,0.6362,0.5978,0.5992000000000001,0.6315999999999999
8tuz,4,sample1,0.6589999999999999,0.6318,0.6264,0.6568
8tuz,5,sample1,0.6709999999999999,0.6332,0.6222000000000001,0.6642
8tuz,6,sample1,0.6678000000000001,0.6150000000000001,0.6118000000000001,0.6614
8tuz,7,sample1,0.6838000000000001,0.6334000000000001,0.6322000000000001,0.6779999999999999
8tuz,8,sample1,0.6864,0.6406000000000001,0.633,0.6828
