pdbid,sample_size,preset,avg_abag_dockq,avg_ranking_confidence,avg_min_pmidockq,avg_TM_normalized_reference
8ysh,33,notsample1_seed0-9,0.9399999999999997,0.93,0.9389999999999997,0.9385999999999999
8ysh,34,notsample1_seed0-9,0.9399999999999997,0.9306,0.9389999999999997,0.9397999999999997
8ysh,35,notsample1_seed0-9,0.9399999999999997,0.9292,0.9383999999999998,0.9393999999999997
8ysh,36,notsample1_seed0-9,0.9399999999999997,0.9306,0.9391999999999997,0.9393999999999997
8ysh,37,notsample1_seed0-9,0.9399999999999997,0.9289999999999999,0.9391999999999997,0.9385999999999997
8ysh,38,notsample1_seed0-9,0.9399999999999997,0.9305999999999999,0.9393999999999997,0.9395999999999998
8ysh,39,notsample1_seed0-9,0.9399999999999997,0.93,0.9379999999999997,0.9395999999999998
8ysh,40,notsample1_seed0-9,0.9399999999999997,0.9297999999999998,0.9383999999999998,0.9395999999999998
8zpb,1,notsample1_seed0-9,0.7275999999999999,0.7275999999999999,0.7275999999999999,0.7275999999999999
8zpb,2,notsample1_seed0-9,0.7437999999999999,0.7341999999999999,0.7312000000000001,0.7319999999999999
8zpb,3,notsample1_seed0-9,0.7504,0.7419999999999999,0.7379999999999999,0.7382000000000001
8zpb,4,notsample1_seed0-9,0.7636,0.7385999999999998,0.7386,0.7373999999999999
8zpb,5,notsample1_seed0-9,0.7696000000000001,0.7476000000000002,0.7458000000000001,0.7515999999999999
8zpb,6,notsample1_seed0-9,0.7687999999999999,0.7464,0.7475999999999999,0.7469999999999999
8zpb,7,notsample1_seed0-9,0.775,0.7519999999999999,0.7535999999999998,0.7547999999999999
8zpb,8,notsample1_seed0-9,0.7829999999999999,0.7491999999999999,0.7511999999999999,0.7558
8zpb,9,notsample1_seed0-9,0.78,0.7509999999999999,0.7514,0.7544
8zpb,10,notsample1_seed0-9,0.7757999999999999,0.7465999999999999,0.7493999999999998,0.7469999999999999
8zpb,11,notsample1_seed0-9,0.782,0.7505999999999999,0.7527999999999999,0.7489999999999998
8zpb,12,notsample1_seed0-9,0.7866000000000001,0.7529999999999998,0.7562000000000001,0.7561999999999998
8zpb,13,notsample1_seed0-9,0.785,0.7545999999999998,0.7547999999999999,0.7594000000000001
8zpb,14,notsample1_seed0-9,0.7890000000000001,0.7514,0.7544,0.7588000000000001
8zpb,15,notsample1_seed0-9,0.7900000000000003,0.7537999999999998,0.7569999999999999,0.7655999999999998
8zpb,16,notsample1_seed0-9,0.7886,0.7537999999999998,0.7567999999999999,0.7591999999999999
8zpb,17,notsample1_seed0-9,0.789,0.7567999999999998,0.7585999999999998,0.7533999999999998
8zpb,18,notsample1_seed0-9,0.7934,0.7572,0.7582,0.7609999999999999
8zpb,19,notsample1_seed0-9,0.7913999999999999,0.7543999999999998,0.7567999999999998,0.7666
8zpb,20,notsample1_seed0-9,0.7926000000000001,0.7561999999999999,0.7582,0.7563999999999999
8zpb,21,notsample1_seed0-9,0.7916,0.7565999999999998,0.7591999999999999,0.7575999999999999
8zpb,22,notsample1_seed0-9,0.7948000000000002,0.758,0.7578,0.7614
8zpb,23,notsample1_seed0-9,0.7956000000000002,0.7573999999999999,0.7591999999999999,0.7659999999999999
8zpb,24,notsample1_seed0-9,0.7948000000000001,0.7561999999999999,0.7583999999999999,0.7696000000000001
8zpb,25,notsample1_seed0-9,0.7994000000000001,0.7541999999999999,0.7576,0.7679999999999998
8zpb,26,notsample1_seed0-9,0.7966000000000002,0.7575999999999999,0.7571999999999999,0.7628
8zpb,27,notsample1_seed0-9,0.799,0.7527999999999999,0.7563999999999999,0.7687999999999999
8zpb,28,notsample1_seed0-9,0.7988000000000003,0.7554,0.7582,0.7704000000000001
8zpb,29,notsample1_seed0-9,0.8008000000000002,0.7575999999999999,0.758,0.7696
8zpb,30,notsample1_seed0-9,0.7988000000000001,0.7558,0.7591999999999999,0.768
8zpb,31,notsample1_seed0-9,0.7990000000000002,0.7571999999999999,0.7597999999999999,0.7716
8zpb,32,notsample1_seed0-9,0.8006000000000002,0.7575999999999999,0.7591999999999999,0.7659999999999999
8zpb,33,notsample1_seed0-9,0.8000000000000002,0.7595999999999998,0.7595999999999998,0.7684000000000001
8zpb,34,notsample1_seed0-9,0.8000000000000002,0.7585999999999998,0.7601999999999998,0.7707999999999999
8zpb,35,notsample1_seed0-9,0.7982,0.7582,0.7587999999999998,0.7656000000000001
8zpb,36,notsample1_seed0-9,0.8036000000000001,0.7585999999999998,0.7587999999999999,0.772
8zpb,37,notsample1_seed0-9,0.8004000000000002,0.7575999999999999,0.7582,0.7666000000000001
8zpb,38,notsample1_seed0-9,0.8050000000000002,0.7587999999999999,0.7583999999999999,0.7747999999999999
8zpb,39,notsample1_seed0-9,0.7986,0.7582,0.7579999999999998,0.7768
8zpb,40,notsample1_seed0-9,0.8004000000000002,0.7575999999999999,0.758,0.7744
9jbq,1,notsample1_seed0-9,0.0788,0.0788,0.0788,0.0788
9jbq,2,notsample1_seed0-9,0.14780000000000001,0.1266,0.11139999999999999,0.144
9jbq,3,notsample1_seed0-9,0.1886,0.1286,0.11220000000000001,0.18220000000000003
9jbq,4,notsample1_seed0-9,0.22880000000000003,0.1452,0.11100000000000002,0.21760000000000002
9jbq,5,notsample1_seed0-9,0.25680000000000003,0.1566,0.09200000000000001,0.2458
9jbq,6,notsample1_seed0-9,0.28300000000000003,0.1696,0.12400000000000003,0.273
9jbq,7,notsample1_seed0-9,0.2736,0.10679999999999999,0.09260000000000002,0.2586
9jbq,8,notsample1_seed0-9,0.34700000000000003,0.135,0.08800000000000001,0.33759999999999996
9jbq,9,notsample1_seed0-9,0.3468,0.1216,0.1232,0.33519999999999994
9jbq,10,notsample1_seed0-9,0.38939999999999997,0.18419999999999997,0.12900000000000003,0.3808
9jbq,11,notsample1_seed0-9,0.3276,0.10980000000000001,0.0748,0.3164
9jbq,12,notsample1_seed0-9,0.3984,0.13399999999999998,0.0906,0.39440000000000003
9jbq,13,notsample1_seed0-9,0.4,0.0968,0.1192,0.38900000000000007
9jbq,14,notsample1_seed0-9,0.4422,0.109,0.12539999999999998,0.4352
9jbq,15,notsample1_seed0-9,0.4678,0.12220000000000003,0.10700000000000001,0.4620000000000001
9jbq,16,notsample1_seed0-9,0.48540000000000005,0.11,0.10640000000000001,0.48
9jbq,17,notsample1_seed0-9,0.4532,0.1348,0.11520000000000001,0.44500000000000006
9jbq,18,notsample1_seed0-9,0.48960000000000004,0.135,0.0766,0.48200000000000004
9jbq,19,notsample1_seed0-9,0.49739999999999995,0.1356,0.11320000000000001,0.49199999999999994
9jbq,20,notsample1_seed0-9,0.5364,0.0866,0.08379999999999999,0.5307999999999999
9jbq,21,notsample1_seed0-9,0.5168,0.1084,0.10800000000000001,0.5152
9jbq,22,notsample1_seed0-9,0.5619999999999999,0.12199999999999997,0.131,0.5573999999999999
9jbq,23,notsample1_seed0-9,0.49039999999999995,0.09739999999999999,0.1058,0.4850000000000001
9jbq,24,notsample1_seed0-9,0.5972,0.1208,0.1066,0.5946000000000001
9jbq,25,notsample1_seed0-9,0.5503999999999999,0.17120000000000002,0.0772,0.5458
9jbq,26,notsample1_seed0-9,0.5792,0.14559999999999998,0.11719999999999998,0.5758000000000001
9jbq,27,notsample1_seed0-9,0.6090000000000001,0.1116,0.11359999999999999,0.6072
9jbq,28,notsample1_seed0-9,0.6015999999999999,0.08420000000000001,0.1084,0.5992000000000001
9jbq,29,notsample1_seed0-9,0.5938,0.10919999999999998,0.14160000000000003,0.5923999999999999
9jbq,30,notsample1_seed0-9,0.54,0.12240000000000001,0.17540000000000003,0.5384
9jbq,31,notsample1_seed0-9,0.592,0.09539999999999998,0.11600000000000002,0.5914
9jbq,32,notsample1_seed0-9,0.6536,0.0842,0.1066,0.6532000000000001
9jbq,33,notsample1_seed0-9,0.6162000000000001,0.08539999999999999,0.084,0.6152000000000001
9jbq,34,notsample1_seed0-9,0.5878,0.08220000000000001,0.1032,0.5858
9jbq,35,notsample1_seed0-9,0.6526,0.1094,0.11259999999999999,0.6507999999999999
9jbq,36,notsample1_seed0-9,0.6486,0.0958,0.10220000000000001,0.6474
9jbq,37,notsample1_seed0-9,0.6603999999999999,0.08620000000000001,0.128,0.6603999999999999
9jbq,38,notsample1_seed0-9,0.6497999999999999,0.109,0.1342,0.6492
9jbq,39,notsample1_seed0-9,0.6474,0.1096,0.1036,0.6466
9jbq,40,notsample1_seed0-9,0.6674,0.0978,0.09740000000000001,0.667
8u3s,1,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,2,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,3,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,4,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,5,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,6,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,7,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,8,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,9,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,10,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,11,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,12,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,13,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,14,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,15,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,16,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,17,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,18,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,19,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,20,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,21,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,22,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,23,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,24,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,25,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,26,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,27,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,28,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,29,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,30,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,31,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,32,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,33,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,34,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,35,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,36,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,37,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,38,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,39,notsample1_seed0-9,0.01,0.01,0.01,0.01
8u3s,40,notsample1_seed0-9,0.01,0.01,0.01,0.01
8z8v,1,notsample1_seed0-9,0.011200000000000002,0.011200000000000002,0.011200000000000002,0.011200000000000002
8z8v,2,notsample1_seed0-9,0.0216,0.013000000000000003,0.012600000000000002,0.019000000000000003
8z8v,3,notsample1_seed0-9,0.027200000000000002,0.0164,0.012000000000000002,0.0246
8z8v,4,notsample1_seed0-9,0.031200000000000002,0.0128,0.0082,0.026600000000000002
8z8v,5,notsample1_seed0-9,0.039,0.017200000000000003,0.0098,0.0368
8z8v,6,notsample1_seed0-9,0.038000000000000006,0.012399999999999998,0.0104,0.037200000000000004
8z8v,7,notsample1_seed0-9,0.041400000000000006,0.012400000000000001,0.012199999999999999,0.0388
8z8v,8,notsample1_seed0-9,0.0414,0.013600000000000003,0.013000000000000003,0.0396
8z8v,9,notsample1_seed0-9,0.04340000000000001,0.012600000000000002,0.011600000000000001,0.0408
8z8v,10,notsample1_seed0-9,0.0424,0.0074,0.012200000000000003,0.039999999999999994
8z8v,11,notsample1_seed0-9,0.0484,0.012600000000000002,0.012200000000000003,0.0456
8z8v,12,notsample1_seed0-9,0.0508,0.0164,0.0142,0.04819999999999999
8z8v,13,notsample1_seed0-9,0.0486,0.011200000000000002,0.0094,0.045599999999999995
8z8v,14,notsample1_seed0-9,0.0532,0.0184,0.0152,0.051399999999999994
8z8v,15,notsample1_seed0-9,0.05539999999999999,0.0086,0.0158,0.05399999999999999
8z8v,16,notsample1_seed0-9,0.05539999999999999,0.0034000000000000002,0.017,0.053
8z8v,17,notsample1_seed0-9,0.055200000000000006,0.006,0.0138,0.05299999999999999
8z8v,18,notsample1_seed0-9,0.05299999999999999,0.007200000000000001,0.0082,0.05159999999999999
8z8v,19,notsample1_seed0-9,0.054799999999999995,0.0082,0.0108,0.052399999999999995
8z8v,20,notsample1_seed0-9,0.055199999999999985,0.006200000000000001,0.0108,0.0544
8z8v,21,notsample1_seed0-9,0.05659999999999999,0.0068000000000000005,0.0144,0.05579999999999999
8z8v,22,notsample1_seed0-9,0.0564,0.004200000000000001,0.0074,0.054799999999999995
8z8v,23,notsample1_seed0-9,0.056999999999999995,0.006000000000000001,0.0124,0.055199999999999985
8z8v,24,notsample1_seed0-9,0.05539999999999999,0.002,0.0126,0.05419999999999999
8z8v,25,notsample1_seed0-9,0.0576,0.004399999999999999,0.011200000000000002,0.05599999999999999
8z8v,26,notsample1_seed0-9,0.056999999999999995,0.0064,0.011399999999999999,0.05459999999999999
8z8v,27,notsample1_seed0-9,0.0574,0.0030000000000000005,0.0086,0.05499999999999998
8z8v,28,notsample1_seed0-9,0.056999999999999995,0.004,0.009000000000000001,0.05539999999999999
8z8v,29,notsample1_seed0-9,0.058199999999999995,0.0030000000000000005,0.013399999999999999,0.0564
8z8v,30,notsample1_seed0-9,0.0584,0.0052,0.009600000000000001,0.056799999999999996
8z8v,31,notsample1_seed0-9,0.05859999999999999,0.001,0.0104,0.0556
8z8v,32,notsample1_seed0-9,0.0584,0.001,0.0082,0.05539999999999999
8z8v,33,notsample1_seed0-9,0.0576,0.0030000000000000005,0.0104,0.05499999999999999
8z8v,34,notsample1_seed0-9,0.05739999999999999,0.002,0.0098,0.05599999999999999
8z8v,35,notsample1_seed0-9,0.05759999999999999,0.0030000000000000005,0.008400000000000001,0.0544
8z8v,36,notsample1_seed0-9,0.05859999999999999,0.0,0.014600000000000002,0.056999999999999995
8z8v,37,notsample1_seed0-9,0.0588,0.002,0.0094,0.0572
8z8v,38,notsample1_seed0-9,0.05779999999999999,0.001,0.0108,0.05659999999999999
8z8v,39,notsample1_seed0-9,0.0584,0.0022,0.0076,0.056599999999999984
8z8v,40,notsample1_seed0-9,0.057999999999999996,0.001,0.0158,0.055999999999999994
8q6r,1,notsample1_seed0-9,0.0898,0.0898,0.0898,0.0898
8q6r,2,notsample1_seed0-9,0.2438,0.2368,0.161,0.2416
8q6r,3,notsample1_seed0-9,0.32220000000000004,0.31440000000000007,0.1284,0.32
8q6r,4,notsample1_seed0-9,0.311,0.29419999999999996,0.14,0.3064
8q6r,5,notsample1_seed0-9,0.3682000000000001,0.34240000000000004,0.1168,0.3652
8q6r,6,notsample1_seed0-9,0.48100000000000004,0.4596,0.136,0.4776
8q6r,7,notsample1_seed0-9,0.5227999999999999,0.4874,0.1522,0.5177999999999999
8q6r,8,notsample1_seed0-9,0.5048,0.47900000000000004,0.1112,0.49999999999999994
8q6r,9,notsample1_seed0-9,0.518,0.49,0.11339999999999999,0.5102000000000001
8q6r,10,notsample1_seed0-9,0.5478000000000001,0.5084000000000001,0.11899999999999998,0.5424
8q6r,11,notsample1_seed0-9,0.5498,0.4998,0.1414,0.5382
8q6r,12,notsample1_seed0-9,0.5562,0.5164,0.1548,0.5538
8q6r,13,notsample1_seed0-9,0.574,0.5248,0.1272,0.5660000000000001
8q6r,14,notsample1_seed0-9,0.5774,0.523,0.1032,0.569
8q6r,15,notsample1_seed0-9,0.5883999999999999,0.5308,0.1426,0.5714
8q6r,16,notsample1_seed0-9,0.58,0.5228,0.1204,0.5748
8q6r,17,notsample1_seed0-9,0.5966,0.5206000000000001,0.185,0.5873999999999999
8q6r,18,notsample1_seed0-9,0.5905999999999999,0.5366000000000001,0.233,0.5734
8q6r,19,notsample1_seed0-9,0.5818,0.5224,0.1188,0.575
8q6r,20,notsample1_seed0-9,0.6,0.5114000000000001,0.09059999999999999,0.5902000000000001
8q6r,21,notsample1_seed0-9,0.5989999999999999,0.515,0.1666,0.5861999999999999
8q6r,22,notsample1_seed0-9,0.5831999999999998,0.5002,0.20720000000000002,0.5781999999999999
8q6r,23,notsample1_seed0-9,0.6048,0.5278,0.2218,0.5958000000000001
8q6r,24,notsample1_seed0-9,0.5902,0.513,0.2366,0.5744
8q6r,25,notsample1_seed0-9,0.6097999999999999,0.5056,0.133,0.5966
8q6r,26,notsample1_seed0-9,0.6085999999999999,0.511,0.1516,0.5936
8q6r,27,notsample1_seed0-9,0.6154,0.5244,0.18839999999999996,0.6016
8q6r,28,notsample1_seed0-9,0.6105999999999999,0.5018,0.218,0.5993999999999999
8q6r,29,notsample1_seed0-9,0.6118000000000001,0.5030000000000001,0.1366,0.5982000000000001
8q6r,30,notsample1_seed0-9,0.6112000000000001,0.5126000000000001,0.17240000000000003,0.6016000000000001
8q6r,31,notsample1_seed0-9,0.6135999999999999,0.5224000000000001,0.13219999999999998,0.6024
8q6r,32,notsample1_seed0-9,0.6083999999999999,0.52,0.1238,0.597
8q6r,33,notsample1_seed0-9,0.6132,0.5188,0.17300000000000001,0.6018000000000001
8q6r,34,notsample1_seed0-9,0.6161999999999999,0.49420000000000003,0.1398,0.605
8q6r,35,notsample1_seed0-9,0.6137999999999999,0.5120000000000001,0.13940000000000002,0.5974
8q6r,36,notsample1_seed0-9,0.6144000000000001,0.5110000000000001,0.16820000000000002,0.6076
8q6r,37,notsample1_seed0-9,0.612,0.5142,0.1076,0.6052000000000001
8q6r,38,notsample1_seed0-9,0.6164000000000001,0.5044000000000001,0.09280000000000001,0.6042000000000001
8q6r,39,notsample1_seed0-9,0.609,0.5050000000000001,0.17559999999999998,0.5968
8q6r,40,notsample1_seed0-9,0.6152000000000001,0.5004000000000001,0.1366,0.6000000000000001
8q7o,1,notsample1_seed0-9,0.866,0.866,0.866,0.866
8q7o,2,notsample1_seed0-9,0.8775999999999999,0.87,0.8705999999999999,0.8758
8q7o,3,notsample1_seed0-9,0.8852,0.8706,0.8704,0.883
8q7o,4,notsample1_seed0-9,0.8874,0.8794,0.8744000000000001,0.8858
8q7o,5,notsample1_seed0-9,0.8862000000000001,0.8708,0.8648000000000002,0.8834000000000001
8q7o,6,notsample1_seed0-9,0.8994000000000001,0.8754000000000002,0.8688000000000001,0.8970000000000001
8q7o,7,notsample1_seed0-9,0.9086,0.8865999999999999,0.8692,0.9072
8q7o,8,notsample1_seed0-9,0.9044000000000001,0.887,0.878,0.9026
8q7o,9,notsample1_seed0-9,0.9066,0.8815999999999999,0.8755999999999999,0.9051999999999998
8q7o,10,notsample1_seed0-9,0.9098,0.8808000000000001,0.8758000000000001,0.9084
8q7o,11,notsample1_seed0-9,0.9204000000000001,0.8832000000000001,0.8786,0.9192
8q7o,12,notsample1_seed0-9,0.9158000000000002,0.8833999999999999,0.8744000000000001,0.9142
8q7o,13,notsample1_seed0-9,0.9338000000000001,0.8876000000000001,0.8859999999999999,0.9332
8q7o,14,notsample1_seed0-9,0.9224000000000001,0.8856,0.8805999999999998,0.9216000000000001
8q7o,15,notsample1_seed0-9,0.9164,0.8810000000000001,0.873,0.9154000000000002
8q7o,16,notsample1_seed0-9,0.9292,0.8882000000000001,0.8744,0.9286
8q7o,17,notsample1_seed0-9,0.926,0.8914000000000002,0.8725999999999999,0.9248000000000001
8q7o,18,notsample1_seed0-9,0.9294000000000001,0.8869999999999999,0.8758,0.9284000000000002
8q7o,19,notsample1_seed0-9,0.9272000000000001,0.8878,0.8772000000000001,0.9261999999999999
8q7o,20,notsample1_seed0-9,0.9258,0.8802000000000001,0.8755999999999999,0.9252000000000001
8q7o,21,notsample1_seed0-9,0.9342000000000001,0.8856,0.88,0.9330000000000002
8q7o,22,notsample1_seed0-9,0.9358000000000001,0.8798000000000001,0.8768,0.9354
8q7o,23,notsample1_seed0-9,0.9292,0.8887999999999999,0.8802,0.9278
8q7o,24,notsample1_seed0-9,0.9331999999999999,0.8896,0.893,0.9324000000000001
8q7o,25,notsample1_seed0-9,0.9382,0.8884000000000001,0.8772,0.937
8q7o,26,notsample1_seed0-9,0.943,0.8865999999999999,0.8772,0.9423999999999999
8q7o,27,notsample1_seed0-9,0.9364000000000001,0.8858000000000001,0.8796,0.9358000000000001
